video_id,video_url,segment_number,start_time,end_time,duration,sentiment,polarity,subjectivity,joy_score,anger_score,fear_score,sadness_score,surprise_score,disgust_score,trust_score,anticipation_score
hAdLlG9Rfd4,https://www.youtube.com/watch?v=hAdLlG9Rfd4,1,0.3,38.6,38.2,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hAdLlG9Rfd4,https://www.youtube.com/watch?v=hAdLlG9Rfd4,2,36.5,76.3,39.8,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hAdLlG9Rfd4,https://www.youtube.com/watch?v=hAdLlG9Rfd4,3,79.8,116.7,36.9,positive,0.136,0.547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hAdLlG9Rfd4,https://www.youtube.com/watch?v=hAdLlG9Rfd4,4,113.9,149.6,35.7,negative,-0.114,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hAdLlG9Rfd4,https://www.youtube.com/watch?v=hAdLlG9Rfd4,5,147.2,196.4,49.2,positive,0.225,0.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hAdLlG9Rfd4,https://www.youtube.com/watch?v=hAdLlG9Rfd4,6,191.7,227.0,35.4,positive,0.379,0.613,11.364,11.364,0.0,0.0,0.0,0.0,0.0,34.091
hAdLlG9Rfd4,https://www.youtube.com/watch?v=hAdLlG9Rfd4,7,225.0,259.8,34.8,positive,0.137,0.466,17.241,8.621,0.0,0.0,0.0,0.0,8.621,8.621
hAdLlG9Rfd4,https://www.youtube.com/watch?v=hAdLlG9Rfd4,8,257.7,295.5,37.8,positive,0.206,0.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hAdLlG9Rfd4,https://www.youtube.com/watch?v=hAdLlG9Rfd4,9,293.2,328.9,35.7,neutral,-0.063,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hAdLlG9Rfd4,https://www.youtube.com/watch?v=hAdLlG9Rfd4,10,326.2,361.8,35.7,neutral,0.06,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hAdLlG9Rfd4,https://www.youtube.com/watch?v=hAdLlG9Rfd4,11,359.7,395.5,35.8,positive,0.269,0.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hAdLlG9Rfd4,https://www.youtube.com/watch?v=hAdLlG9Rfd4,12,392.7,429.2,36.5,positive,0.151,0.381,0.0,7.634,0.0,0.0,0.0,0.0,0.0,0.0
hAdLlG9Rfd4,https://www.youtube.com/watch?v=hAdLlG9Rfd4,13,426.2,463.0,36.8,positive,0.115,0.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hAdLlG9Rfd4,https://www.youtube.com/watch?v=hAdLlG9Rfd4,14,460.8,495.6,34.8,positive,0.13,0.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hAdLlG9Rfd4,https://www.youtube.com/watch?v=hAdLlG9Rfd4,15,492.9,528.6,35.8,positive,0.18,0.565,8.929,8.929,0.0,0.0,0.0,0.0,0.0,8.929
