title,channel,publishedAt,duration_min,views,likes,comments,url,video_id,subscriber_count,channel_age_days,language,category_id,category_name,hashtags,channel_description
CONVERSAS inéditas de ANCELOTTI no 1º DIA DE TRABALHO NA Seleção Brasileira! VEJA COMO FOI!,Litoral News Play,2025-05-27T17:20:16Z,5.88,555632,19178,1489,https://www.youtube.com/watch?v=nBB8Bdci16I,nBB8Bdci16I,,,,,,,
I put down a deposit on this car - 2025 Volkswagen ID Buzz,ShortCircuit,2025-05-27T20:03:30Z,18.38,410092,18147,2586,https://www.youtube.com/watch?v=DR4234R9spc,DR4234R9spc,,,,,,,
A Big Check Always Makes Me Feel Amazing,Vegas Matt,2025-05-27T18:45:01Z,49.13,328189,15780,1565,https://www.youtube.com/watch?v=Zsp7GrEXBeQ,Zsp7GrEXBeQ,,,,,,,
"Путин, Трамп и Зеленский встретятся в Женеве? Профессора погубили мошенники. Маск уходит из политики",Телеканал Дождь,2025-05-27T17:26:10Z,80.93,317214,7504,954,https://www.youtube.com/watch?v=el-YhudQbMc,el-YhudQbMc,,,,,,,
"마지막 토론도 '네거티브'‥이준석, '여성 신체' 언급 파문 - [LIVE] MBC 뉴스투데이 2025년 5월 28일",MBCNEWS,2025-05-27T22:52:25Z,93.45,271065,5236,468,https://www.youtube.com/watch?v=hC5UUmU_kg0,hC5UUmU_kg0,,,,,,,
"[시선집중] ""하버드 나왔다는 사람이 그걸.."", '선 넘은' 발언에 신지호도 (2025.05.28/MBC뉴스)",MBCNEWS,2025-05-28T00:26:25Z,3.27,270812,8151,3065,https://www.youtube.com/watch?v=l-dcyQQ14JQ,l-dcyQQ14JQ,,,,,,,
"[박정호의 핫스팟+신용한] ‘현타’ 세게 왔을 이준석? “젓가락 발언, 단일화 매개될 수도”",오마이TV,2025-05-28T01:25:55Z,15.93,244430,9009,1439,https://www.youtube.com/watch?v=WY84BLEwmVc,WY84BLEwmVc,,,,,,,
"찐윤 윤상현을? ""선거운동 안해!"" 폭발, 한동훈 등장엔 ""배신자""..파열음 격화 - [핫이슈PLAY] MBC뉴스 2025년 05월 27일",MBCNEWS,2025-05-28T06:43:11Z,714.98,237262,2255,109,https://www.youtube.com/watch?v=K72JOcc-hxU,K72JOcc-hxU,,,,,,,
“FREE DIDDY!” Ray J on Sean Combs Trial and Who Tried To Shoot Him,Piers Morgan Uncensored,2025-05-27T20:00:24Z,23.5,224816,4037,2622,https://www.youtube.com/watch?v=ijwjdzNvQ7Q,ijwjdzNvQ7Q,,,,,,,
¡12 AÑOS DESPUÉS! La ‘U’ EMPATÓ con River Plate y CLASIFICA a octavos,A PRESIÓN,2025-05-28T04:08:36Z,362.35,180834,4401,59,https://www.youtube.com/watch?v=NwE0J8M3usQ,NwE0J8M3usQ,,,,,,,
ข่าว3มิติ 27 พฤษภาคม 2568 l “ทักษิณ”ประกาศสงครามยาเสพติดกับ “ว้าแดง” ต้องเลิกผลิตยานรก,3mitinews,2025-05-27T17:19:06Z,39.15,170477,3663,647,https://www.youtube.com/watch?v=VffV9qJTvP8,VffV9qJTvP8,,,,,,,
"The View Full Broadcast – May 27, 2025",The View,2025-05-27T19:30:06Z,35.62,147433,3935,1099,https://www.youtube.com/watch?v=jwhljHLotQg,jwhljHLotQg,,,,,,,
VEXAME! Corinthians é ELIMINADO da Sul-Americana após DERROTA para o Huracán! | CANELADA,Jovem Pan Esportes,2025-05-28T03:36:29Z,70.43,137134,5389,73,https://www.youtube.com/watch?v=GFZ3zBCYeZA,GFZ3zBCYeZA,,,,,,,
Scott Pelley Says the Quiet Part Out Loud,The Bulwark,2025-05-27T20:00:23Z,10.87,125283,7868,540,https://www.youtube.com/watch?v=I2NfoaJt-0k,I2NfoaJt-0k,,,,,,,
"[정치인싸 외전] 이준석 없는 '반명 빅텐트'...윤상현 영입에 국민의힘 내홍 with 홍익표, 김성태",MBC 라디오 시사,2025-05-28T03:01:25Z,46.85,117336,2211,266,https://www.youtube.com/watch?v=UMrpA4Do-9I,UMrpA4Do-9I,,,,,,,
"🧨 CARAPAZ PRENDE FUEGO al GIRO, DEL TORO AGUANTA el ROSA, AYUSO SE HUNDE y ROGLIC ABANDONA 🚨",Javier Ares,2025-05-27T19:45:31Z,19.6,106628,5264,554,https://www.youtube.com/watch?v=H5jDqXN6uEM,H5jDqXN6uEM,,,,,,,
