title,channel,publishedAt,duration_min,views,likes,comments,url,video_id,subscriber_count,channel_age_days,language,category_id,category_name,hashtags,channel_description
पाकिस्तान के चाचा भतीजे की ईरान ने की भारी बेइज़्ज़ती  #EP2560 #aapkaakhbar #iran  #pak,Apka Akhbar,2025-05-27T23:30:06Z,18.02,220299,26512,688,https://www.youtube.com/watch?v=wbOHeWBIkcc,wbOHeWBIkcc,,,,,,,
Playing as Springtrap!!! (and against him) in Dead by Daylight,not Otzdarva,2025-05-27T18:47:20Z,37.8,202377,9210,813,https://www.youtube.com/watch?v=ZuRe4M_DVgQ,ZuRe4M_DVgQ,,,,,,,
¡12 AÑOS DESPUÉS! La ‘U’ EMPATÓ con River Plate y CLASIFICA a octavos,A PRESIÓN,2025-05-28T04:08:36Z,362.35,180834,4401,59,https://www.youtube.com/watch?v=NwE0J8M3usQ,NwE0J8M3usQ,,,,,,,
SIMS NEWS: base game update + new reward event!,lilsimsie,2025-05-27T19:00:04Z,19.98,165654,12002,718,https://www.youtube.com/watch?v=5sr4LmoP3zk,5sr4LmoP3zk,,,,,,,
Алтын ханым,BM PRODUCTION ,2025-05-27T18:14:09Z,214.42,159244,3154,236,https://www.youtube.com/watch?v=SNRAyo0yiUs,SNRAyo0yiUs,,,,,,,
El PLAN de MADURO para SOBREVIVIR a MARCO RUBIO @VisualPolitik,VisualPolitik,2025-05-27T18:31:15Z,22.18,124242,5927,531,https://www.youtube.com/watch?v=utv20YLEnSw,utv20YLEnSw,,,,,,,
"[정치인싸 외전] 이준석 없는 '반명 빅텐트'...윤상현 영입에 국민의힘 내홍 with 홍익표, 김성태",MBC 라디오 시사,2025-05-28T03:01:25Z,46.85,117132,2211,266,https://www.youtube.com/watch?v=UMrpA4Do-9I,UMrpA4Do-9I,,,,,,,
الآن فهمنا! هذه هي خطة ترامب لإنقاذ اقتصاد أميركا على حساب دول العالم!, نعرف اقتصاد,2025-05-27T18:20:10Z,57.95,98034,3061,355,https://www.youtube.com/watch?v=XQh_ZgFiJJc,XQh_ZgFiJJc,,,,,,,
Who Can EARN The Most in 1 HOUR?,More Lachlan,2025-05-27T19:47:23Z,58.03,95683,3196,223,https://www.youtube.com/watch?v=Y2KUT0fvqyA,Y2KUT0fvqyA,,,,,,,
La Rosa de Guadalupe | UN VACÍO EN EL CORAZÓN [Part 2] | Capítulo 2025 FULL HD VIDEO,AG Productions ,2025-05-27T18:35:00Z,19.63,95326,192,5,https://www.youtube.com/watch?v=WipI86V3rbo,WipI86V3rbo,,,,,,,
"Putin is preparing another attack, retired general warns",Fox News,2025-05-27T19:00:42Z,5.35,93732,1687,1237,https://www.youtube.com/watch?v=dxyLvZdojJ4,dxyLvZdojJ4,,,,,,,
LIVE เจาะลึกทั่วไทย Inside Thailand 28 พ.ค. 68,เจาะลึกทั่วไทย Inside Thailand,2025-05-28T02:36:56Z,88.02,90734,1852,75,https://www.youtube.com/watch?v=A3ceMAjMY_c,A3ceMAjMY_c,,,,,,,
"MARTES DE INTERNAS, MISTICISMOS con MILEI y HORA AFRICANA | HAY ALGO AHÍ | BLENDER",BLENDER,2025-05-28T02:31:56Z,123.97,90307,5411,38,https://www.youtube.com/watch?v=Vh-zyctnVm8,Vh-zyctnVm8,,,,,,,
"Indiana Pacers Vs New York Knicks Full Game Highlights May 27, 2025 NBA PLAY-OFF 2024-25",Tian review,2025-05-28T02:59:55Z,39.17,84194,529,11,https://www.youtube.com/watch?v=eqbBBDNY16o,eqbBBDNY16o,,,,,,,
SÁNG 28/5: Nghệ An bắt giữ gần 500.000 sản phẩm giả; Nông dân Pháp chạy máy kéo đến Paris biểu tình,KHỎE TỰ NHIÊN,2025-05-27T23:30:01Z,11.35,81330,1496,90,https://www.youtube.com/watch?v=ajyBL9Y2GXg,ajyBL9Y2GXg,,,,,,,
WONTUMI IN WHO IS NEXT ?,LOUD SILENCE TV,2025-05-27T23:17:14Z,173.4,79608,2957,51,https://www.youtube.com/watch?v=LufKFQucNGI,LufKFQucNGI,,,,,,,
罷瑤換領銜人失敗：送件700件非原提議人！四叉貓嗆要作假多少次？罷馬文君遭剔3817份…林楚茵：南投縣府戶政系統干預罷免！朱立倫動員立委喊：大罷免先別換主席【94要客訴】2025.05.28,94要客訴,2025-05-28T05:40:44Z,61.17,77504,2854,70,https://www.youtube.com/watch?v=uGQ7fnahhO0,uGQ7fnahhO0,,,,,,,
$22 Billion From 75 Poorest Nations: China Wants Its Pound of Flesh |Vantage With Palki Sharma |N18G,Firstpost,2025-05-27T18:15:00Z,5.87,76204,1684,851,https://www.youtube.com/watch?v=7wD4dZwQkl4,7wD4dZwQkl4,,,,,,,
⚡️МИНУТУ НАЗАД! ЕВРОПА ПОДНЯЛА АВИАЦИЮ: УДАР! ОРБАНА ПОРВАЛИ С КОНЦАМИ! ШОК-КАДР | ИТОГИ за 27.05.25,УКРАИНА СЕГОДНЯ - ГРОШІ ,2025-05-27T19:36:25Z,33.27,75890,1198,155,https://www.youtube.com/watch?v=3OhjNbeGl_U,3OhjNbeGl_U,,,,,,,
Alianza Lima vs Libertad 2-2 Resumen Y Goles COMPLETO 🔥 Copa Libertadores 2025 HD,Hảo Giang ,2025-05-28T00:36:50Z,8.9,75158,825,32,https://www.youtube.com/watch?v=OhQSWmh8cPg,OhQSWmh8cPg,,,,,,,
Trump's UNHINGED Memorial Day meltdown goes OFF THE RAILS,David Pakman Show,2025-05-27T20:00:12Z,11.38,72217,4323,746,https://www.youtube.com/watch?v=D4wcq125Y4M,D4wcq125Y4M,,,,,,,
La Tropa Mercado Libre | Palabra De Honor |  React Capítulo 136,El 13,2025-05-28T05:24:38Z,254.37,65870,597,0,https://www.youtube.com/watch?v=AP-kBTM1ZDo,AP-kBTM1ZDo,,,,,,,
"The Ingraham Angle 5/27/25 FULL END SHOW | ᖴO᙭ ᗷᖇEᗩKIᑎG ᑎEᗯS Tᖇᑌᗰᑭ May 27, 2025",فن النقش بالحناء henna tattoo,2025-05-27T23:59:46Z,41.6,59082,485,64,https://www.youtube.com/watch?v=8qhQPhroW1M,8qhQPhroW1M,,,,,,,
【ライブ】5/28 朝ニュースまとめ 最新情報を厳選してお届け,ANNnewsCH,2025-05-28T01:18:07Z,300.67,57935,172,0,https://www.youtube.com/watch?v=f0xZsP9tZwQ,f0xZsP9tZwQ,,,,,,,
Your True Independence is Coming Ladies — The Corey Holcomb 5150Show 5/27/25 DarleneOrtiz KraigFacts,Corey Holcomb,2025-05-28T06:26:54Z,173.93,52510,3915,113,https://www.youtube.com/watch?v=igutO94-JYo,igutO94-JYo,,,,,,,
【完結】天生缺錢命的小女孩糯糯，被7位師傅送下山去認爹，陰差陽錯把天煞孤星封三爺封莫寒認作父親，就在眾人以為她會被撕碎吞噬趕出家門時，卻憑藉自身醫術在豪門混得風生水起！#熱播短劇#霸道總裁#甜寵#萌宝,劇熱門,2025-05-28T00:42:29Z,131.6,52420,1438,31,https://www.youtube.com/watch?v=ATwVcYSH6qo,ATwVcYSH6qo,,,,,,,
Mark Carneys GLOBALIST Agenda BACKFIRES - Canadians REJECT The King - Trump GOES TO WAR With Putin,mistersunshinebaby,2025-05-27T18:06:18Z,30.45,49853,3804,1430,https://www.youtube.com/watch?v=aoGOpVDQo-w,aoGOpVDQo-w,,,,,,,
Johnny Vásquez revela: Militares arrestados en la frontera por tráfico de indocumentados,Telemicro ,2025-05-27T19:00:06Z,20.83,48796,1408,190,https://www.youtube.com/watch?v=iCEaw5KYuAc,iCEaw5KYuAc,,,,,,,
90s Melody Hits ❤️ 90s களின் மனதை தொட்ட பாடல்கள் 💕,ST VIDEOS,2025-05-28T01:01:39Z,66.6,42154,376,10,https://www.youtube.com/watch?v=ewzZqyZ9xX0,ewzZqyZ9xX0,,,,,,,
"Ông Trump chỉ trích ông Putin, Điện Kremlin nói ""quá tải cảm xúc""",Báo Thanh Niên,2025-05-28T00:00:06Z,8.92,41342,144,0,https://www.youtube.com/watch?v=6MXkmauyNTA,6MXkmauyNTA,,,,,,,
Will We Lose This Sponsor ?!,Jimmy Dale,2025-05-27T22:00:12Z,19.0,41263,3806,235,https://www.youtube.com/watch?v=eFCz3X5cdG8,eFCz3X5cdG8,,,,,,,
"Gutfeld! 5/27/25 FULL END SHOW | FOX BREAKING NEWS TRUMP May 27, 2025", ELIS TRAVAIN DECORA,2025-05-28T03:04:00Z,42.32,33339,1248,54,https://www.youtube.com/watch?v=BLQK1Fm5cQs,BLQK1Fm5cQs,,,,,,,
Congress Govt Cabinet Reshuffle: ಮಂತ್ರಿಗಿರಿ ಮೇಲೆ ಕಣ್ಣಿಟ್ಟವರಿಗೆ ಬಿಗ್ ಶಾಕ್..!,Republic Kannada,2025-05-28T04:37:30Z,189.5,32180,154,8,https://www.youtube.com/watch?v=gcU5YSfNtfI,gcU5YSfNtfI,,,,,,,
"""Mijn dochter was heel boos en terecht"" | Eva",Eva,2025-05-27T19:11:59Z,15.02,32119,201,192,https://www.youtube.com/watch?v=Tf6NQTWuo7g,Tf6NQTWuo7g,,,,,,,
"[속보] 김문수가 일냈다!ㅣ청년층이 발칵 뒤집혔다!ㅣ토론에서 이재명이 또? | 선우윤호의 '중립MZ', 출연: 김혜지 국민의힘 중앙선대위 수석부대변인",펜앤마이크TV,2025-05-28T08:06:27Z,58.98,31106,4593,69,https://www.youtube.com/watch?v=rt_KVBkOnLQ,rt_KVBkOnLQ,,,,,,,
“수단과 방법을 가리지 않는..부도덕한 행위”..“대선 토론회인데 시정잡배들 같아” - [현장PLAY] MBC뉴스 2025년 05월 28일,MBCNEWS,2025-05-28T05:26:39Z,227.88,30472,1169,31,https://www.youtube.com/watch?v=5lCb6GNovsg,5lCb6GNovsg,,,,,,,
"CICLONE, VENTO, FRIO, CHUVA E NEVE! TUDO AQUI",Leandro Puchalski - Meteorologista,2025-05-27T21:00:16Z,6.28,29860,3652,69,https://www.youtube.com/watch?v=GSoQl_k4RLc,GSoQl_k4RLc,,,,,,,
"[LIVE] 김문수 ""사전투표 부정 있다면 바로 신고하라, 판 뒤집을 수 있어"" 보수 결집 호소... 양산 표심 잡기 나서｜이 시각 경남 양산 유세 현장",매일신문,2025-05-28T08:02:43Z,139.52,28037,3508,27,https://www.youtube.com/watch?v=kduJpWDczWA,kduJpWDczWA,,,,,,,
[ FULL EP. ] ข่าวเช้าหัวเขียว | 28 พ.ค. 68,Thairath News - ข่าวไทยรัฐ,2025-05-28T01:08:06Z,40.5,26234,331,17,https://www.youtube.com/watch?v=n82qE_vA2XU,n82qE_vA2XU,,,,,,,
วันใหม่ไทยพีบีเอส | 28 พ.ค. 68,Thai PBS,2025-05-28T00:02:56Z,105.83,25727,341,7,https://www.youtube.com/watch?v=g8A89xCK10A,g8A89xCK10A,,,,,,,
"Trump makes Memorial Day about him, Hegseth restricting media 5/27/25 TDPS Podcast",David Pakman Show,2025-05-28T01:00:06Z,61.97,23751,1497,222,https://www.youtube.com/watch?v=U-I2B1LeexA,U-I2B1LeexA,,,,,,,
"🔴EXPRESS BIEDRZYCKIEJ | PIOTR ZGORZELSKI, DR HAB. BARBARA BRODZIŃSKA-MIROWSKA [NA ŻYWO]",Super Express,2025-05-28T08:22:33Z,74.97,22937,1835,113,https://www.youtube.com/watch?v=o0cRsvLAsdo,o0cRsvLAsdo,,,,,,,
TRANSPORTING PIXAR CARS & FRUITS WITH COLORED & JOHN DEERE vs CLAAS vs TRACTORS - BeamNG.drive #962,McQueen BeamNG Drive,2025-05-28T07:16:01Z,91.0,21505,74,0,https://www.youtube.com/watch?v=dZqL55kP-5A,dZqL55kP-5A,,,,,,,
Dallas Stars vs. Edmonton Oilers Game 4 | Western Conference Final | Full Game Highlights,NHL on ESPN,2025-05-28T02:56:02Z,17.93,20491,311,151,https://www.youtube.com/watch?v=Hrco7tKNwkw,Hrco7tKNwkw,,,,,,,
Naira-Kartik की Party में क्या Theme होगी? | Full Ep. 2476 | Yeh Rishta Kya Kehlata Hai,StarPlus,2025-05-27T18:15:07Z,20.9,20442,752,15,https://www.youtube.com/watch?v=q4mTtRZPM3U,q4mTtRZPM3U,,,,,,,
【民眾之聲／完整版】柯文哲再延押反觀綠色權貴大量落跑!監察院喊窮李俊俋「公務車當寵物車」真懂!彭啟明指「煮菜是空汙來源」要家庭主婦扛空汙責任!賴自認30年從政精神沒變!哈!@TPP_Media,民眾之聲,2025-05-28T05:27:23Z,77.5,19335,2590,64,https://www.youtube.com/watch?v=5ePsj2KavFA,5ePsj2KavFA,,,,,,,
Dự báo thời tiết 11h30 - 28/05/2025 | Bắc Bộ chiều và đêm nay mưa lớn | VTVWDB,VTV Thời Tiết,2025-05-28T04:39:22Z,2.23,17401,136,9,https://www.youtube.com/watch?v=pSco8dc-pts,pSco8dc-pts,,,,,,,
Nỗ lực tìm kiếm người mất tích dưới 'hố tử thần': Chuyên gia địa chất nói gì?,Báo Thanh Niên,2025-05-28T06:15:06Z,9.32,16531,137,0,https://www.youtube.com/watch?v=Q1oxyt23k1c,Q1oxyt23k1c,,,,,,,
COBA GAME HORROR PETAPETA!【 Roblox 】,Sidaivan - Livestream,2025-05-28T07:20:13Z,52.22,13954,840,99,https://www.youtube.com/watch?v=N4nw3erj19E,N4nw3erj19E,,,,,,,
[신통방통] 김문수에 힘 실어준 이명박·박근혜… 외연 확장·보수 결집 행보 박차,뉴스TVCHOSUN,2025-05-28T02:50:51Z,9.32,11135,681,96,https://www.youtube.com/watch?v=S6Y3DTjvZVI,S6Y3DTjvZVI,,,,,,,
"Marcos seeks support of ASEAN, Arab nations for PH bid for non-permanent seat in UN Security Council",ANC 24/7,2025-05-28T00:40:52Z,26.4,10820,62,12,https://www.youtube.com/watch?v=vDSmtmh3Ttg,vDSmtmh3Ttg,,,,,,,
TOP ข่าวเที่ยง | 28 พฤษภาคม 2568 | FULL | TOP NEWS,TOP NEWS LIVE  ,2025-05-28T07:59:09Z,141.9,9359,415,0,https://www.youtube.com/watch?v=-BlA6zP5S-0,-BlA6zP5S-0,,,,,,,
[에디터픽] '전쟁 범죄' 비판 배경엔…봉쇄된 가자지구 '생지옥' / YTN, YTN,2025-05-28T04:33:27Z,87.5,5793,53,13,https://www.youtube.com/watch?v=8f4HP_yPfyw,8f4HP_yPfyw,,,,,,,
"CHAT-GPT, JUDEUS, CRISTÃOS e REVOLTAS AO VIVO!",Cortes do Inteligência [OFICIAL],2025-05-28T04:59:53Z,27.18,5573,391,213,https://www.youtube.com/watch?v=rojt3A1BpAM,rojt3A1BpAM,,,,,,,
[MULTI SUB]【完整版】 | 我本是不受宠的嫡女，重生后我智斗反派终成王妃！#短剧全集 #最火短剧推荐 | 甜梦剧场,甜梦剧场,2025-05-28T07:21:09Z,156.03,4932,141,3,https://www.youtube.com/watch?v=watLSiSKds4,watLSiSKds4,,,,,,,
SON DƏQİQƏ! Ərdoğanın da təyyarəsi Laçına endi: Qarabağdan dünyaya birlik mesajı verilir - CANLI,ARB24,2025-05-28T07:57:31Z,50.7,4436,205,6,https://www.youtube.com/watch?v=PiD4vtHCd80,PiD4vtHCd80,,,,,,,
Pakistani वायुसेना की रिपोर्ट ने Asim Munir के होश उड़ा दिए! Major Gaurav Arya | Shahbaz Sharif,ET Now Swadesh,2025-05-28T05:45:06Z,36.85,3313,125,9,https://www.youtube.com/watch?v=Puak_9fXT2c,Puak_9fXT2c,,,,,,,
